SOURCE,SOURCEID,OBJECTID,VENUEID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,CAPACITY,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,URL,NAME2,NAME3,FORMERNM,STARTDATE,COMPLAINTS,ORDERS,COMPLAINT_ORDER_FACTOR,SOURCE_SYSTEM
Sterling Commerce,SCC_1716,506,1013,BEASLEY COLISEUM,1775 NE STADIUM WAY,PULLMAN,WA,99163,,,SINGLE USE,OPEN,12058,WHITMAN,53075,USA,46.73523854,-117.1580759,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://wsucougars.com/sports/2013/4/18/208264716.aspx,FRIEL COURT AT BEASLEY PRFMNG ARTS COLSM,,,2011-07-01,1,2,50,Salesforce
Sterling Commerce,SCC_2947,510,1017,HART CENTER,1 COLLEGE STREET,WORCESTER,MA,1610,,,SINGLE USE,OPEN,3536,WORCESTER,25027,USA,42.23512397,-71.80608739,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.goholycross.com/ViewArticle.dbml?&DB_OEM_ID=33100&ATCLID=210235730,HART RECREATION CENTER,,,2011-11-01,1,2,50,Salesforce
Sterling Commerce,SCC_1127,511,1018,COLEMAN COLISEUM,323 PAUL W BRYANT DRIVE,TUSCALOOSA,AL,35487,,(205) 348-6111,SINGLE USE,OPEN,15383,TUSCALOOSA,1125,USA,33.20287992,-87.53973741,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://rolltide.com/sports/2016/6/10/facilities-coleman-coliseum-html.aspx,,,,2019-05-01,1,3,33,Salesforce
Sterling Commerce,SCC_1279,516,1023,GREENSBORO COLISEUM,1921 WEST LEE STREET GREENSBORO,GREENSBORO,NC,27403,,(336) 373-7400,SINGLE USE,OPEN,23000,GUILFORD,37081,USA,36.0596393,-79.82579741,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.greensborocoliseum.com/,HEALTH AND HUMAN PERFORMANCE BUILDING,,,2011-10-01,1,4,25,Salesforce
Sterling Commerce,SCC_3273,517,1024,BERNARD G. JOHNSON COLISEUM,801 BOWERS BLVD,HUNTSVILLE,TX,77340,,(936) 294-1740,SINGLE USE,OPEN,6110,WALKER,48471,USA,30.71287564,-95.54626585,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.gobearkats.com/ViewArticle.dbml?ATCLID=1275315&DB_OEM_ID=19900,,,,2011-12-01,1,4,25,Salesforce
Sterling Commerce,SCC_3022,526,1033,LEE E. WILLIAMS ASSEMBLY CENTER,1400 LYNCH STREET,JACKSON,MS,39203,,,SINGLE USE,OPEN,8000,HINDS,28049,USA,32.29972195,-90.21187384,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.jsutigers.com/ViewArticle.dbml?DB_OEM_ID=29000&ATCLID=205702982,,,,2015-04-01,1,3,33,Salesforce
Sterling Commerce,SCC_1017,527,1034,DEE GLEN SMITH SPECTRUM,900 NORTH AND 800 EAST,LOGAN,UT,84321,,(435) 797-0305,SINGLE USE,OPEN,10270,CACHE,49005,USA,41.74762453,-111.8120055,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://utahstateaggies.com/facilities/?id=2,SMITH SPECTRUM,,,2019-03-01,1,4,25,Salesforce
Sterling Commerce,SCC_3114,530,1038,MUNICIPAL AUDITORIUM,301 WEST 13TH STREET,KANSAS CITY,MO,64105,,(816) 513-5000,SINGLE USE,OPEN,7316,JACKSON,48239,USA,39.09787408,-94.58653403,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://kcconvention.com/venue/municipal-arena/,,,,2013-03-01,1,4,25,Salesforce
Sterling Commerce,SCC_4692,533,1041,MILLETT HALL,500 EAST SYCAMORE STREET,OXFORD,OH,45056,,(513) 529-2531,SINGLE USE,OPEN,9200,BUTLER,19023,USA,39.51721633,-84.73455037,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://miamiredhawks.com/sports/2018/6/7/facilities-millett-hall-15-html.aspx,JOHN D. MILLET HALL,,,2010-05-01,1,2,50,Salesforce
Sterling Commerce,SCC_4684,535,1043,UNIVERSITY ARENA,WESTERN AVENUE AND OLIVER STREET,KALAMAZOO,MI,49008,,,SINGLE USE,OPEN,5421,KALAMAZOO,26077,USA,42.28336277,-85.60859868,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://wmubroncos.com/facilities/?id=5,,,READ FIELDHOUSE,2010-01-01,1,2,50,Salesforce
Sterling Commerce,SCC_2094,542,1050,ATHLETICS CENTER O'RENA,PIONEER DRIVE,ROCHESTER,MI,48309,,,SINGLE USE,OPEN,4000,OAKLAND,26125,USA,42.67395003,-83.21305998,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://goldengrizzlies.com/facilities/?id=6,,,,2015-08-01,1,4,25,Salesforce
Sterling Commerce,SCC_1589,544,1052,MCLEOD CENTER,2501 HUDSON ROAD,CEDAR FALLS,IA,50614,,(319) 273-6636,SINGLE USE,OPEN,6750,BLACK HAWK,19013,USA,42.51436248,-92.46715928,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.vpaf.uni.edu/eventcomplex/mcleod/,,,,2019-05-01,1,3,33,Salesforce
Sterling Commerce,SCC_2755,545,1053,CHI HEALTH CENTER OMAHA,455 NORTH 10TH STREET,OMAHA,NE,68102,,(402) 341-1500,SINGLE USE,OPEN,18320,DOUGLAS,32005,USA,41.26266377,-95.92806653,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.centurylinkcenteromaha.com/Arena/ArenaHome.aspx,,,CENTURYLINK CENTER,2010-07-01,1,3,33,Salesforce
Sterling Commerce,SCC_1942,547,1055,SIU ARENA,1400 ARENA DRIVE,CARBONDALE,IL,62901,,(618) 453-2000,SINGLE USE,OPEN,8284,JACKSON,48239,USA,37.70834,-89.21869,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://siusalukis.com/sports/2016/6/12/facilities-facilities-arena-html.aspx,,,,2018-10-01,1,4,25,Salesforce
Sterling Commerce,SCC_2885,551,1059,POPE PHYSICAL EDUCATION CENTER,CLINTON STREET AND JORALEMON STREET,BROOKLYN HEIGHTS,NY,11201,,,SINGLE USE,OPEN,1200,KINGS,6031,USA,40.69300703,-73.99230116,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://sfcathletics.com/documents/2013/9/26/facilities2.pdf,GENEROSO POPE ATHLETIC CENTER,,,2015-02-01,1,4,25,Salesforce
Sterling Commerce,SCC_2000,552,1060,SPIRO SPORTS CENTER,CAMPUS ROAD AND HOWARD AVENUE,STATEN ISLAND,NY,10301,,(718) 390-3209,SINGLE USE,OPEN,2100,RICHMOND,13245,USA,40.61497,-74.0957,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://wagnerathletics.com/sports/2008/7/28/_0728081831.aspx?id=21,,,,2010-01-01,1,3,33,Salesforce
Sterling Commerce,SCC_4717,553,1061,PEOPLE'S UNITED CENTER,305 SHERMAN AVENUE,HAMDEN,CT,6518,,(203) 582-3905,SINGLE USE,OPEN,3570,NEW HAVEN,9009,USA,41.41393456,-72.91053769,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://quinnipiacbobcats.com/facilities/?id=6,,,T.D. BANK SPORTS CENTER,2019-11-01,1,2,50,Salesforce
Sterling Commerce,SCC_3829,556,1064,MCCARTHEY ATHLETIC CENTER,801 NORTH CINCINNATI STREET,SPOKANE,WA,99202,,(509) 313-6000,SINGLE USE,OPEN,6000,SPOKANE,53063,USA,47.66536,-117.39909,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://gozags.com/facilities/?id=1,,,,2012-02-01,1,2,50,Salesforce
Sterling Commerce,SCC_2662,561,1070,PETERSEN EVENTS CENTER,3719 TERRACE STREET,PITTSBURGH,PA,15260,,(412) 648-3054,SINGLE USE,OPEN,12508,ALLEGHENY,42003,USA,40.44380853,-79.9623413,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.peterseneventscenter.com/,JOHN AND GERTRUDE PETERSON EVENTS CENTER,THE PETE,,2014-03-01,1,3,33,Salesforce
Sterling Commerce,SCC_3548,563,1072,YUENGLING CENTER,12499 USF BULL RUN DRIVE,TAMPA,FL,33617,,(813) 974-3111,SINGLE USE,OPEN,10411,HILLSBOROUGH,12057,USA,28.05920951,-82.40654145,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.yuenglingcenter.com/,USF ARENA AND CONVOCATION CENTER,,USF SUN DOME,2012-03-01,1,2,50,Salesforce
Sterling Commerce,SCC_2133,565,1074,WVU COLISEUM,3450 MONOGAHELA BLVD,MORGANTOWN,WV,26505,,(304) 293-4406,SINGLE USE,OPEN,14000,MONONGALIA,54061,USA,39.64934021,-79.98138682,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://wvusports.com/facilities/?id=9,,,,2012-04-01,1,3,33,Salesforce
Sterling Commerce,SCC_3945,566,1075,PETER W. STOTT CENTER,SW PARK AVENUE AND SW COLLEGE STREET,PORTLAND,OR,97201,,,SINGLE USE,OPEN,1775,MULTNOMAH,41051,USA,45.51090662,-122.6866226,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://www.pdx.edu/profile/visit-the-peter-w-stott-center,,,,2018-06-01,1,3,33,Salesforce
Sterling Commerce,SCC_1751,570,1079,DEDMON CENTER ARENA,101 UNIVERSITY DRIVE,RADFORD,VA,24141,,(540) 831-5345,SINGLE USE,OPEN,3200,RADFORD,51750,USA,37.13856,-80.54175,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://radfordathletics.com/sports/2008/12/2/DedmonCenter.aspx?id=12,DONALD N. DEDMON CENTER,,,2016-02-01,1,4,25,Salesforce
Sterling Commerce,SCC_4069,571,1080,VINES CENTER,UNIVERSITY BOULEVARD AND DEMOSS DRIVE,LYNCHBURG,VA,24502,,(434) 582-7328,SINGLE USE,OPEN,9547,LYNCHBURG,51680,USA,37.34886,-79.18102,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.liberty.edu/flames/index.cfm?PID=13647,,,,2019-08-01,1,3,33,Salesforce
Sterling Commerce,SCC_4374,577,1086,STUDENT RECREATION CENTER ARENA,WEST LINDEN DRIVE AND ABERDEEN ROAD,RIVERSIDE,CA,92507,,(951) 827-5738,SINGLE USE,OPEN,3168,RIVERSIDE,6065,USA,33.97888799,-117.32789,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://gohighlanders.com/sports/2009/1/24/MBB_0124090629.aspx?id=95,,,,2016-09-01,1,2,50,Salesforce
Sterling Commerce,SCC_2284,582,1091,MATTHEWS ARENA,SAINT BOTOLPH STREET AND GAINSBOROUGH STREET,BOSTON,MA,2115,,(617) 373-2691,SINGLE USE,OPEN,6000,SUFFOLK,25025,USA,42.34124757,-71.08433928,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://gonu.com/sports/2010/1/28/matthewsarena.aspx,,,,2010-08-01,1,2,50,Salesforce
Sterling Commerce,SCC_3799,583,1092,EAGLEBANK ARENA,4500 PATRIOT CIRCLE,FAIRFAX,VA,22030,,(703) 993-3000,SINGLE USE,OPEN,10000,FAIRFAX,51600,USA,38.82680003,-77.30966001,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://www.eaglebankarena.com/,,,PATRIOT CENTER,2011-01-01,1,4,25,Salesforce
Sterling Commerce,SCC_2750,585,1094,TED CONSTANT CONVOCATION CENTER,4320 HAMPTON BOULEVARD,NORFOLK,VA,23508,,(757) 683-5762,SINGLE USE,OPEN,8639,NORFOLK,51710,USA,36.88415852,-76.30129928,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.constantcenter.com/,,,,2019-05-01,1,4,25,Salesforce
Sterling Commerce,SCC_4300,588,1097,MOODY COLISEUM (SMU),BINKLEY AVENUE AND AIRLINE ROAD,DALLAS,TX,75205,,(214) 768-2000,SINGLE USE,OPEN,7000,DALLAS,19049,USA,32.84038371,-96.78055451,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://smumustangs.com/facilities/?id=3,,,,2014-01-01,1,3,33,Salesforce
Sterling Commerce,SCC_2370,589,1098,REYNOLDS CENTER,EAST 8TH STREET AND SOUTH GARY PLACE,TULSA,OK,74112,,(918) 631-4688,SINGLE USE,OPEN,8355,TULSA,40143,USA,36.148869,-95.94219077,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://tulsahurricane.com/news/2015/6/5/POM_0605150821.aspx,DONALD W. REYNOLDS CENTER,,,2019-03-01,1,3,33,Salesforce
Sterling Commerce,SCC_3099,592,1101,THE UIC PAVILION,525 SOUTH RACINE AVENUE,CHICAGO,IL,60607,,(312) 413-5700,SINGLE USE,OPEN,8000,COOK,27031,USA,41.87490477,-87.65614501,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.uicpavilion.com/pavilion/,,,,2016-02-01,1,2,50,Salesforce
Sterling Commerce,SCC_1302,600,1109,NEWMAN ARENA,CAMPUS ROAD AND GARDEN AVENUE,ITHICA,NY,14853,,(607) 255-6183,SINGLE USE,OPEN,4473,TOMPKINS,36109,USA,42.44581283,-76.4759524,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://cornellbigred.com/sports/2007/7/30/NewmanArena.aspx,BARTELS HALL,,,2014-01-01,1,2,50,Salesforce
Sterling Commerce,SCC_4458,602,1111,PAYNE WHITNEY GYMNASIUM,70 TOWER PARKWAY,NEW HAVEN,CT,6520,,(475) 227-6763,SINGLE USE,OPEN,3100,NEW HAVEN,9009,USA,41.31392001,-72.93097001,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.yalebulldogs.com/information/facilities/payne_whitney_gym/index,JOHN J. LEE AMPHITHEATER,,,2010-01-01,1,2,50,Salesforce
Sterling Commerce,SCC_1520,604,1113,PETE MATHEWS COLISEUM,PARK AVENUE NW AND NISBET STREET NW,JACKSONVILLE,AL,36265,,,SINGLE USE,OPEN,3500,CALHOUN,48057,USA,33.82414741,-85.77348164,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://jsugamecocksports.com/sports/2008/8/5/GEN_0805084036.aspx,,,,2015-10-01,1,2,50,Salesforce
Sterling Commerce,SCC_1970,605,1114,CFSB CENTER,1401 STATE ROUTE 121,MURRAY,KY,42071,,(270) 809-5577,SINGLE USE,OPEN,8602,CALLOWAY,21035,USA,36.62267741,-88.32007579,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://goracers.com/sports/2005/12/13/356453001.aspx?id=63,,,,2019-05-01,1,4,25,Salesforce
Sterling Commerce,SCC_4121,606,1115,SHOW ME CENTER,1333 NORTH SPRIGG STREET,CAPE GIRARDEAU,MO,63701,,(573) 651-2297,SINGLE USE,OPEN,6972,CAPE GIRARDEAU,29031,USA,37.31998632,-89.52736253,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.showmecenter.biz/,,,,2012-11-01,1,3,33,Salesforce
Sterling Commerce,SCC_1303,611,1120,STABLER ARENA,124 GOODMAN DRIVE,BETHLEHEM,PA,18015,,(610) 758-3770,SINGLE USE,OPEN,6200,NORTHAMPTON,51131,USA,40.58528119,-75.35731798,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://lehighsports.com/sports/2013/6/4/GEN_0604132109.aspx?id=163,,,,2014-01-01,1,4,25,Salesforce
Sterling Commerce,SCC_1504,617,1126,THE PAVILION AT OLE MISS,1 ALL AMERICAN DRIVE,OXFORD,MS,38677,,(662) 915-7159,SINGLE USE,OPEN,9500,LAFAYETTE,22055,USA,34.36289973,-89.53587858,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://olemisssports.com/sports/2018/7/20/facilities-ole-facilities-pavilion-html.aspx?id=1228,,,,2015-12-01,1,2,50,Salesforce
Sterling Commerce,SCC_1210,620,1129,LISTON B. RAMSEY REGIONAL ACTIVITY CENTER,92 CATAMOUNT ROAD,CULLOWHEE,NC,28723,,(828) 227-2063,SINGLE USE,OPEN,8000,JACKSON,48239,USA,35.30367584,-83.18232364,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://www.wcu.edu/ramsey/,RAMSEY REGIONAL ACTIVITY CENTER,,,2016-01-01,1,3,33,Salesforce
Sterling Commerce,SCC_3581,622,1131,TIMMONS ARENA,3300 POINSETT HIGHWAY,GREENVILE,SC,29613,,(864) 294-3267,SINGLE USE,OPEN,5000,GREENVILLE,45045,USA,34.91795218,-82.43737252,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.timmonsarena.com/arena_info.aspx,,,,2011-08-01,1,4,25,Salesforce
Sterling Commerce,SCC_1473,623,1132,HANNER FIELDHOUSE,GEORGIA AVENUE AND HERTY DRIVE,STATESBORO,GA,30458,,(800) 478-9467,SINGLE USE,OPEN,4325,BULLOCH,13031,USA,32.42761712,-81.77918894,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://gseagles.com/sports/2013/7/23/MBB_0723133304.aspx?id=24,W.S. HANNER FIELDHOUSE,,,2010-12-01,1,4,25,Salesforce
Sterling Commerce,SCC_2858,630,1139,WILLIAM R. JOHNSON COLISEUM,EAST COLLEGE STREET AND NORTH UNIVERSITY DRIVE,NACOGDOCHES,TX,75961,,(936) 468-3108,SINGLE USE,OPEN,7203,NACOGDOCHES,48347,USA,31.62225579,-94.64077098,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://sfajacks.com/sports/2017/6/7/william-r-johnson-coliseum.aspx?id=441,,,,2010-08-01,1,2,50,Salesforce
Sterling Commerce,SCC_4506,633,1142,MURPHY CENTER,MIDDLE TENNESSEE BOULEVARD AND DIVISION STREET,MURFREESBORO,TN,37132,,(615) 904-8258,SINGLE USE,OPEN,10000,RUTHERFORD,37161,USA,35.852392,-86.36965988,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://www.mtsu.edu/murphycenter/,CHARLES M. MURPHY ATHLETIC CENTER,,,2011-01-01,1,2,50,Salesforce
Sterling Commerce,SCC_1194,642,1151,THOMAS ASSEMBLY CENTER,WEST ALABAMA AVENUE AND PENNY LANE,RUSTON,LA,71270,,(318) 257-3631,SINGLE USE,OPEN,8000,LINCOLN,32017,USA,32.53205307,-92.65855163,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://latechsports.com/facilities/?id=2,SAMUEL M. THOMAS ASSEMBLY CENTER,,,2012-10-01,1,4,25,Salesforce
Sterling Commerce,SCC_4653,650,1159,G.B. HODGE CENTER,HODGE DRIVE,SPARTANBURG,SC,29303,,,SINGLE USE,OPEN,837,SPARTANBURG,45083,USA,34.99570797,-81.96886631,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://www.upstatespartans.com/facilities/Hodge,HODGE CENTER,,,2017-06-01,1,2,50,Salesforce
Sterling Commerce,SCC_4088,651,372,WELLS FARGO CENTER,3601 SOUTH BROAD STREET,PHILADELPHIA,PA,19148,,(215) 336-3600,MULTIUSE,OPEN,20456,PHILADELPHIA,42101,USA,39.90116036,-75.17185877,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://www.wellsfargocenterphilly.com/,SPECTRUM II,,WACHOVIA CENTER,2010-05-01,1,4,25,Salesforce
Sterling Commerce,SCC_4340,652,1162,HOLT ARENA,550 MEMORIAL DRIVE,POCATELLO,ID,83201,,(208) 282-4931,SINGLE USE,OPEN,8000,BANNOCK,16005,USA,42.86999126,-112.4286155,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://isubengals.com/sports/2010/10/11/GEN_1011102301.aspx?path=general,,,,2019-03-01,1,2,50,Salesforce
Sterling Commerce,SCC_2940,656,1166,BETTY ENGELSTAD SIOUX CENTER,1 RALPH ENGELSTAD DRIVE,GRANK FORKS,ND,58203,,(701) 777-4167,SINGLE USE,OPEN,3300,GRAND FORKS,38035,USA,47.92764572,-97.07237371,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.theralph.com/the-ralph/the-betty,,,,2010-08-01,1,3,33,Salesforce
Sterling Commerce,SCC_4066,661,1171,PHYSICAL EDUCATION COMPLEX,2523 GWYNNS FALLS PARKWAY,BALTIMORE,MD,21212,,(410) 951-3780,SINGLE USE,OPEN,4100,BALTIMORE (CITY),24510,USA,39.3154514,-76.65744843,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://coppinstatesports.com/sports/2015/6/2/GEN_0602153018.aspx,,,,2013-10-01,1,4,25,Salesforce
Sterling Commerce,SCC_3913,664,1174,AUBURN ARENA,250 BEARD-EAVES COURT,AUBURN,AL,36830,,(334) 844-9839,SINGLE USE,OPEN,9121,LEE,48287,USA,32.60280877,-85.49248717,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://auburntigers.com/facilities/?id=1,,,,2018-09-01,1,4,25,Salesforce
Sterling Commerce,SCC_1640,666,1176,DAKOTADOME,TAYLOR STREET,VERMILLION,SD,57069,,(605) 677-8840,OTHER,OPEN,10000,CLAY,19041,USA,42.7911404,-96.92776898,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://goyotes.com/facilities/?id=14,,,,2015-08-01,1,2,50,Salesforce
Sterling Commerce,SCC_3051,669,1179,WARREN MCGUIRK ALUMNI STADIUM,300 STADIUM DRIVE,HADLEY,MA,1003,,(413) 545-2439,SINGLE USE,OPEN,17000,HAMPSHIRE,25015,USA,42.37739,-72.536025,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://umassathletics.com/sports/2016/7/1/school-bio-facilities-html.aspx#mcguirk,,,,2013-07-01,1,2,50,Salesforce
Sterling Commerce,SCC_4043,670,1180,JIM WACKER FIELD AT BOBCAT STADIUM,1100 AQUARENA SPRINGS DRIVE,SAN MARCOS,TX,78666,,(512) 245-2272,SINGLE USE,OPEN,30000,HAYS,65600,USA,29.89106145,-97.92554152,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://txstatebobcats.com/sports/2010/7/29/FB_0729105705.aspx?tab=jimwackerfieldatbobcatstadium,,,,2014-02-01,1,4,25,Salesforce
Sterling Commerce,SCC_1408,673,1183,FOREMAN FIELD AT S. B. BALLARD STADIUM,5115 HAMPTON BOULEVARD,NORFOLK,VA,23529,,(757) 683-3000,SINGLE USE,OPEN,20118,NORFOLK,51710,USA,36.88891918,-76.3048891,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.odusports.com/ViewArticle.dbml?ATCLID=208427122,,,,2012-03-01,1,3,33,Salesforce
Sterling Commerce,SCC_3348,675,1185,JERRY RICHARDSON STADIUM,8701 PHILLIPS RD,CHARLOTTE,NC,28262,,(704) 687-8622,SINGLE USE,OPEN,15314,MECKLENBURG,37119,USA,35.310511,-80.740125,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://charlotte49ers.com/sports/2016/7/25/welcome-to-jerry-richardson-stadium.aspx?id=1666,,,,2012-11-01,1,2,50,Salesforce
Sterling Commerce,SCC_4951,676,1186,SAPUTO STADIUM,4750 RUE SHERBROOKE EST,MONTREAL,QC,H1V 1A1,,(514) 328-3668,SINGLE USE,OPEN,20801,MONTREAL,2466025,CAN,45.56309305,-73.55265341,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://www.impactmontreal.com/fr/stadium/stade-saputo,,,,2011-12-01,1,2,50,Salesforce
Sterling Commerce,SCC_1050,683,1193,LOS ALAMITOS,KATELLA AVENUE,CYPRESS,CA,90720,,(714) 820-2800,SINGLE USE,OPEN,-999,ORANGE,6059,USA,33.80875,-118.0437,711212,RACETRACKS,http://www.losalamitos.com/,,,,2014-02-01,1,3,33,Salesforce
Sterling Commerce,SCC_3883,685,1195,LAKEFRONT ARENA,6801 FRANKLIN AVENUE,NEW ORLEANS,LA,70122,,(504) 280-7171,SINGLE USE,OPEN,8933,ORLEANS,22071,USA,30.03009994,-90.05064245,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://arena.uno.edu/default.aspx,,,,2015-04-01,1,3,33,Salesforce
Sterling Commerce,SCC_3462,686,1196,MOODY COLISEUM (ACU),1600 CAMPUS COURT,ABILENE,TX,79601,,(325) 674-2000,SINGLE USE,OPEN,4600,TAYLOR,48441,USA,32.47038855,-99.70921921,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://acusports.com/sports/2009/6/29/moody_coliseum.aspx,,,,2011-11-01,1,3,33,Salesforce
Sterling Commerce,SCC_2292,695,403,TDECU STADIUM,3874 HOLMAN STREET,HOUSTON,TX,77004,,(713) 743-9444,SINGLE USE,OPEN,40000,HARRIS,48201,USA,29.722,-95.3492,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://uhcougars.com/sports/2018/6/12/TDECU-Stadium-Info-html.aspx,,,,2014-03-01,1,4,25,Salesforce
Sterling Commerce,SCC_1713,698,1206,TOURNAMENT PLAYERS CLUB HARDING PARK,99 HARDING ROAD,SAN FRANCISCO,CA,94132,,(415) 664-4690,SINGLE USE,OPEN,-999,SAN FRANCISCO,6075,USA,37.72470145,-122.4937198,713910,GOLF COURSES AND COUNTRY CLUBS,https://tpc.com/hardingpark/,,,,2012-01-01,1,2,50,Salesforce
