recordId,plantID,sensorManufacturer,sensor_reading_timestamp,sensor_id,sensor_output,surrogate_id,create_date
SD_P89384_47275,P89384,Siemens,2020-08-08T21:00:00Z,HS001,40,HS001_2020-08-08T21:00:00Z,2020-08-08T21:00:00Z
SD_P89384_47276,P89384,Siemens,2020-08-08T21:30:00Z,HS001,46,HS001_2020-08-08T21:30:00Z,2020-08-08T21:30:00Z
SD_P89384_47277,P89384,Siemens,2020-08-08T22:00:00Z,HS001,43,HS001_2020-08-08T22:00:00Z,2020-08-08T22:00:00Z
SD_P89384_47278,P89384,Siemens,2020-08-08T22:30:00Z,HS001,52,HS001_2020-08-08T22:30:00Z,2020-08-08T22:30:00Z
SD_P89384_47279,P89384,Siemens,2020-08-08T23:00:00Z,HS001,53,HS001_2020-08-08T23:00:00Z,2020-08-08T23:00:00Z
SD_P89384_47280,P89384,Siemens,2020-08-08T23:30:00Z,HS001,51,HS001_2020-08-08T23:30:00Z,2020-08-08T23:30:00Z
SD_P89384_47281,P89384,Siemens,2020-08-09T00:00:00Z,HS001,51,HS001_2020-08-09T00:00:00Z,2020-08-09T00:00:00Z
SD_P89384_47282,P89384,Siemens,2020-08-09T00:30:00Z,HS001,46,HS001_2020-08-09T00:30:00Z,2020-08-09T00:30:00Z
SD_P89384_47283,P89384,Siemens,2020-08-09T01:00:00Z,HS001,48,HS001_2020-08-09T01:00:00Z,2020-08-09T01:00:00Z
SD_P89384_47284,P89384,Siemens,2020-08-09T01:30:00Z,HS001,44,HS001_2020-08-09T01:30:00Z,2020-08-09T01:30:00Z
SD_P89384_47285,P89384,Siemens,2020-08-09T02:00:00Z,HS001,43,HS001_2020-08-09T02:00:00Z,2020-08-09T02:00:00Z
SD_P89384_47286,P89384,Siemens,2020-08-09T02:30:00Z,HS001,48,HS001_2020-08-09T02:30:00Z,2020-08-09T02:30:00Z
SD_P89384_47287,P89384,Siemens,2020-08-09T03:00:00Z,HS001,42,HS001_2020-08-09T03:00:00Z,2020-08-09T03:00:00Z
SD_P89384_47288,P89384,Siemens,2020-08-09T03:30:00Z,HS001,45,HS001_2020-08-09T03:30:00Z,2020-08-09T03:30:00Z
SD_P89384_47289,P89384,Siemens,2020-08-09T04:00:00Z,HS001,43,HS001_2020-08-09T04:00:00Z,2020-08-09T04:00:00Z
SD_P89384_47290,P89384,Siemens,2020-08-09T04:30:00Z,HS001,45,HS001_2020-08-09T04:30:00Z,2020-08-09T04:30:00Z
SD_P89384_47291,P89384,Siemens,2020-08-09T05:00:00Z,HS001,53,HS001_2020-08-09T05:00:00Z,2020-08-09T05:00:00Z
SD_P89384_47292,P89384,Siemens,2020-08-09T05:30:00Z,HS001,38,HS001_2020-08-09T05:30:00Z,2020-08-09T05:30:00Z
SD_P89384_47293,P89384,Siemens,2020-08-09T06:00:00Z,HS001,51,HS001_2020-08-09T06:00:00Z,2020-08-09T06:00:00Z
SD_P89384_47294,P89384,Siemens,2020-08-09T06:30:00Z,HS001,46,HS001_2020-08-09T06:30:00Z,2020-08-09T06:30:00Z
SD_P89384_47295,P89384,Siemens,2020-08-09T07:00:00Z,HS001,41,HS001_2020-08-09T07:00:00Z,2020-08-09T07:00:00Z
SD_P89384_47296,P89384,Siemens,2020-08-09T07:30:00Z,HS001,47,HS001_2020-08-09T07:30:00Z,2020-08-09T07:30:00Z
SD_P89384_47297,P89384,Siemens,2020-08-09T08:00:00Z,HS001,45,HS001_2020-08-09T08:00:00Z,2020-08-09T08:00:00Z
SD_P89384_47298,P89384,Siemens,2020-08-09T08:30:00Z,HS001,39,HS001_2020-08-09T08:30:00Z,2020-08-09T08:30:00Z
SD_P89384_47299,P89384,Siemens,2020-08-09T09:00:00Z,HS001,48,HS001_2020-08-09T09:00:00Z,2020-08-09T09:00:00Z
SD_P89384_47300,P89384,Siemens,2020-08-09T09:30:00Z,HS001,41,HS001_2020-08-09T09:30:00Z,2020-08-09T09:30:00Z
SD_P89384_47301,P89384,Siemens,2020-08-09T10:00:00Z,HS001,41,HS001_2020-08-09T10:00:00Z,2020-08-09T10:00:00Z
SD_P89384_47302,P89384,Siemens,2020-08-09T10:30:00Z,HS001,46,HS001_2020-08-09T10:30:00Z,2020-08-09T10:30:00Z
SD_P89384_47303,P89384,Siemens,2020-08-09T11:00:00Z,HS001,42,HS001_2020-08-09T11:00:00Z,2020-08-09T11:00:00Z
SD_P89384_47304,P89384,Siemens,2020-08-09T11:30:00Z,HS001,49,HS001_2020-08-09T11:30:00Z,2020-08-09T11:30:00Z
SD_P89384_47305,P89384,Siemens,2020-08-09T12:00:00Z,HS001,40,HS001_2020-08-09T12:00:00Z,2020-08-09T12:00:00Z
SD_P89384_47306,P89384,Siemens,2020-08-09T12:30:00Z,HS001,53,HS001_2020-08-09T12:30:00Z,2020-08-09T12:30:00Z
SD_P89384_47307,P89384,Siemens,2020-08-09T13:00:00Z,HS001,54,HS001_2020-08-09T13:00:00Z,2020-08-09T13:00:00Z
SD_P89384_47308,P89384,Siemens,2020-08-09T13:30:00Z,HS001,54,HS001_2020-08-09T13:30:00Z,2020-08-09T13:30:00Z
SD_P89384_47309,P89384,Siemens,2020-08-09T14:00:00Z,HS001,46,HS001_2020-08-09T14:00:00Z,2020-08-09T14:00:00Z
SD_P89384_47310,P89384,Siemens,2020-08-09T14:30:00Z,HS001,38,HS001_2020-08-09T14:30:00Z,2020-08-09T14:30:00Z
SD_P89384_47311,P89384,Siemens,2020-08-09T15:00:00Z,HS001,38,HS001_2020-08-09T15:00:00Z,2020-08-09T15:00:00Z
SD_P89384_47312,P89384,Siemens,2020-08-09T15:30:00Z,HS001,50,HS001_2020-08-09T15:30:00Z,2020-08-09T15:30:00Z
SD_P89384_47313,P89384,Siemens,2020-08-09T16:00:00Z,HS001,52,HS001_2020-08-09T16:00:00Z,2020-08-09T16:00:00Z
SD_P89384_47314,P89384,Siemens,2020-08-09T16:30:00Z,HS001,47,HS001_2020-08-09T16:30:00Z,2020-08-09T16:30:00Z
SD_P89384_47315,P89384,Siemens,2020-08-09T17:00:00Z,HS001,49,HS001_2020-08-09T17:00:00Z,2020-08-09T17:00:00Z
SD_P89384_47316,P89384,Siemens,2020-08-09T17:30:00Z,HS001,50,HS001_2020-08-09T17:30:00Z,2020-08-09T17:30:00Z
SD_P89384_47317,P89384,Siemens,2020-08-09T18:00:00Z,HS001,39,HS001_2020-08-09T18:00:00Z,2020-08-09T18:00:00Z
SD_P89384_47318,P89384,Siemens,2020-08-09T18:30:00Z,HS001,38,HS001_2020-08-09T18:30:00Z,2020-08-09T18:30:00Z
SD_P89384_47319,P89384,Siemens,2020-08-09T19:00:00Z,HS001,55,HS001_2020-08-09T19:00:00Z,2020-08-09T19:00:00Z
SD_P89384_47320,P89384,Siemens,2020-08-09T19:30:00Z,HS001,38,HS001_2020-08-09T19:30:00Z,2020-08-09T19:30:00Z
SD_P89384_47321,P89384,Siemens,2020-08-09T20:00:00Z,HS001,50,HS001_2020-08-09T20:00:00Z,2020-08-09T20:00:00Z
SD_P89384_47322,P89384,Siemens,2020-08-09T20:30:00Z,HS001,39,HS001_2020-08-09T20:30:00Z,2020-08-09T20:30:00Z
SD_P89384_47323,P89384,Siemens,2020-08-09T21:00:00Z,HS001,41,HS001_2020-08-09T21:00:00Z,2020-08-09T21:00:00Z
SD_P89384_47324,P89384,Siemens,2020-08-09T21:30:00Z,HS001,46,HS001_2020-08-09T21:30:00Z,2020-08-09T21:30:00Z
SD_P89384_47325,P89384,Siemens,2020-08-09T22:00:00Z,HS001,49,HS001_2020-08-09T22:00:00Z,2020-08-09T22:00:00Z
SD_P89384_47326,P89384,Siemens,2020-08-09T22:30:00Z,HS001,43,HS001_2020-08-09T22:30:00Z,2020-08-09T22:30:00Z
SD_P89384_47327,P89384,Siemens,2020-08-09T23:00:00Z,HS001,52,HS001_2020-08-09T23:00:00Z,2020-08-09T23:00:00Z
SD_P89384_47328,P89384,Siemens,2020-08-09T23:30:00Z,HS001,54,HS001_2020-08-09T23:30:00Z,2020-08-09T23:30:00Z
SD_P89384_47329,P89384,Siemens,2020-08-10T00:00:00Z,HS001,50,HS001_2020-08-10T00:00:00Z,2020-08-10T00:00:00Z
SD_P89384_47330,P89384,Siemens,2020-08-10T00:30:00Z,HS001,39,HS001_2020-08-10T00:30:00Z,2020-08-10T00:30:00Z
SD_P89384_47331,P89384,Siemens,2020-08-10T01:00:00Z,HS001,46,HS001_2020-08-10T01:00:00Z,2020-08-10T01:00:00Z
SD_P89384_47332,P89384,Siemens,2020-08-10T01:30:00Z,HS001,49,HS001_2020-08-10T01:30:00Z,2020-08-10T01:30:00Z
SD_P89384_47333,P89384,Siemens,2020-08-10T02:00:00Z,HS001,42,HS001_2020-08-10T02:00:00Z,2020-08-10T02:00:00Z
SD_P89384_47334,P89384,Siemens,2020-08-10T02:30:00Z,HS001,41,HS001_2020-08-10T02:30:00Z,2020-08-10T02:30:00Z
SD_P89384_47335,P89384,Siemens,2020-08-10T03:00:00Z,HS001,39,HS001_2020-08-10T03:00:00Z,2020-08-10T03:00:00Z
SD_P89384_47336,P89384,Siemens,2020-08-10T03:30:00Z,HS001,51,HS001_2020-08-10T03:30:00Z,2020-08-10T03:30:00Z
SD_P89384_47337,P89384,Siemens,2020-08-10T04:00:00Z,HS001,39,HS001_2020-08-10T04:00:00Z,2020-08-10T04:00:00Z
SD_P89384_47338,P89384,Siemens,2020-08-10T04:30:00Z,HS001,41,HS001_2020-08-10T04:30:00Z,2020-08-10T04:30:00Z
SD_P89384_47339,P89384,Siemens,2020-08-10T05:00:00Z,HS001,44,HS001_2020-08-10T05:00:00Z,2020-08-10T05:00:00Z
SD_P89384_47340,P89384,Siemens,2020-08-10T05:30:00Z,HS001,51,HS001_2020-08-10T05:30:00Z,2020-08-10T05:30:00Z
SD_P89384_47341,P89384,Siemens,2020-08-10T06:00:00Z,HS001,41,HS001_2020-08-10T06:00:00Z,2020-08-10T06:00:00Z
SD_P89384_47342,P89384,Siemens,2020-08-10T06:30:00Z,HS001,51,HS001_2020-08-10T06:30:00Z,2020-08-10T06:30:00Z
SD_P89384_47343,P89384,Siemens,2020-08-10T07:00:00Z,HS001,51,HS001_2020-08-10T07:00:00Z,2020-08-10T07:00:00Z
SD_P89384_47344,P89384,Siemens,2020-08-10T07:30:00Z,HS001,55,HS001_2020-08-10T07:30:00Z,2020-08-10T07:30:00Z
SD_P89384_47345,P89384,Siemens,2020-08-10T08:00:00Z,HS001,41,HS001_2020-08-10T08:00:00Z,2020-08-10T08:00:00Z
SD_P89384_47346,P89384,Siemens,2020-08-10T08:30:00Z,HS001,44,HS001_2020-08-10T08:30:00Z,2020-08-10T08:30:00Z
SD_P89384_47347,P89384,Siemens,2020-08-10T09:00:00Z,HS001,53,HS001_2020-08-10T09:00:00Z,2020-08-10T09:00:00Z
SD_P89384_47348,P89384,Siemens,2020-08-10T09:30:00Z,HS001,44,HS001_2020-08-10T09:30:00Z,2020-08-10T09:30:00Z
SD_P89384_47349,P89384,Siemens,2020-08-10T10:00:00Z,HS001,55,HS001_2020-08-10T10:00:00Z,2020-08-10T10:00:00Z
SD_P89384_47350,P89384,Siemens,2020-08-10T10:30:00Z,HS001,39,HS001_2020-08-10T10:30:00Z,2020-08-10T10:30:00Z
SD_P89384_47351,P89384,Siemens,2020-08-10T11:00:00Z,HS001,53,HS001_2020-08-10T11:00:00Z,2020-08-10T11:00:00Z
SD_P89384_47352,P89384,Siemens,2020-08-10T11:30:00Z,HS001,51,HS001_2020-08-10T11:30:00Z,2020-08-10T11:30:00Z
SD_P89384_47353,P89384,Siemens,2020-08-10T12:00:00Z,HS001,49,HS001_2020-08-10T12:00:00Z,2020-08-10T12:00:00Z
SD_P89384_47354,P89384,Siemens,2020-08-10T12:30:00Z,HS001,45,HS001_2020-08-10T12:30:00Z,2020-08-10T12:30:00Z
SD_P89384_47355,P89384,Siemens,2020-08-10T13:00:00Z,HS001,45,HS001_2020-08-10T13:00:00Z,2020-08-10T13:00:00Z
SD_P89384_47356,P89384,Siemens,2020-08-10T13:30:00Z,HS001,48,HS001_2020-08-10T13:30:00Z,2020-08-10T13:30:00Z
SD_P89384_47357,P89384,Siemens,2020-08-10T14:00:00Z,HS001,42,HS001_2020-08-10T14:00:00Z,2020-08-10T14:00:00Z
SD_P89384_47358,P89384,Siemens,2020-08-10T14:30:00Z,HS001,46,HS001_2020-08-10T14:30:00Z,2020-08-10T14:30:00Z
SD_P89384_47359,P89384,Siemens,2020-08-10T15:00:00Z,HS001,42,HS001_2020-08-10T15:00:00Z,2020-08-10T15:00:00Z
SD_P89384_47360,P89384,Siemens,2020-08-10T15:30:00Z,HS001,50,HS001_2020-08-10T15:30:00Z,2020-08-10T15:30:00Z
SD_P89384_47361,P89384,Siemens,2020-08-10T16:00:00Z,HS001,42,HS001_2020-08-10T16:00:00Z,2020-08-10T16:00:00Z
SD_P89384_47362,P89384,Siemens,2020-08-10T16:30:00Z,HS001,47,HS001_2020-08-10T16:30:00Z,2020-08-10T16:30:00Z
SD_P89384_47363,P89384,Siemens,2020-08-10T17:00:00Z,HS001,39,HS001_2020-08-10T17:00:00Z,2020-08-10T17:00:00Z
SD_P89384_47364,P89384,Siemens,2020-08-10T17:30:00Z,HS001,47,HS001_2020-08-10T17:30:00Z,2020-08-10T17:30:00Z
SD_P89384_47365,P89384,Siemens,2020-08-10T18:00:00Z,HS001,42,HS001_2020-08-10T18:00:00Z,2020-08-10T18:00:00Z
SD_P89384_47366,P89384,Siemens,2020-08-10T18:30:00Z,HS001,51,HS001_2020-08-10T18:30:00Z,2020-08-10T18:30:00Z
SD_P89384_47367,P89384,Siemens,2020-08-10T19:00:00Z,HS001,45,HS001_2020-08-10T19:00:00Z,2020-08-10T19:00:00Z
SD_P89384_47368,P89384,Siemens,2020-08-10T19:30:00Z,HS001,50,HS001_2020-08-10T19:30:00Z,2020-08-10T19:30:00Z
SD_P89384_47369,P89384,Siemens,2020-08-10T20:00:00Z,HS001,48,HS001_2020-08-10T20:00:00Z,2020-08-10T20:00:00Z
SD_P89384_47370,P89384,Siemens,2020-08-10T20:30:00Z,HS001,54,HS001_2020-08-10T20:30:00Z,2020-08-10T20:30:00Z
SD_P89384_47371,P89384,Siemens,2020-08-10T21:00:00Z,HS001,41,HS001_2020-08-10T21:00:00Z,2020-08-10T21:00:00Z
SD_P89384_47372,P89384,Siemens,2020-08-10T21:30:00Z,HS001,47,HS001_2020-08-10T21:30:00Z,2020-08-10T21:30:00Z
SD_P89384_47373,P89384,Siemens,2020-08-10T22:00:00Z,HS001,48,HS001_2020-08-10T22:00:00Z,2020-08-10T22:00:00Z
SD_P89384_47374,P89384,Siemens,2020-08-10T22:30:00Z,HS001,39,HS001_2020-08-10T22:30:00Z,2020-08-10T22:30:00Z
SD_P89384_47375,P89384,Siemens,2020-08-10T23:00:00Z,HS001,44,HS001_2020-08-10T23:00:00Z,2020-08-10T23:00:00Z
SD_P89384_47376,P89384,Siemens,2020-08-10T23:30:00Z,HS001,45,HS001_2020-08-10T23:30:00Z,2020-08-10T23:30:00Z
SD_P89384_47377,P89384,Siemens,2020-08-11T00:00:00Z,HS001,41,HS001_2020-08-11T00:00:00Z,2020-08-11T00:00:00Z
SD_P89384_47378,P89384,Siemens,2020-08-11T00:30:00Z,HS001,43,HS001_2020-08-11T00:30:00Z,2020-08-11T00:30:00Z
SD_P89384_47379,P89384,Siemens,2020-08-11T01:00:00Z,HS001,50,HS001_2020-08-11T01:00:00Z,2020-08-11T01:00:00Z
SD_P89384_47380,P89384,Siemens,2020-08-11T01:30:00Z,HS001,42,HS001_2020-08-11T01:30:00Z,2020-08-11T01:30:00Z
SD_P89384_47381,P89384,Siemens,2020-08-11T02:00:00Z,HS001,46,HS001_2020-08-11T02:00:00Z,2020-08-11T02:00:00Z
SD_P89384_47382,P89384,Siemens,2020-08-11T02:30:00Z,HS001,46,HS001_2020-08-11T02:30:00Z,2020-08-11T02:30:00Z
SD_P89384_47383,P89384,Siemens,2020-08-11T03:00:00Z,HS001,39,HS001_2020-08-11T03:00:00Z,2020-08-11T03:00:00Z
SD_P89384_47384,P89384,Siemens,2020-08-11T03:30:00Z,HS001,49,HS001_2020-08-11T03:30:00Z,2020-08-11T03:30:00Z
SD_P89384_47385,P89384,Siemens,2020-08-11T04:00:00Z,HS001,42,HS001_2020-08-11T04:00:00Z,2020-08-11T04:00:00Z
SD_P89384_47386,P89384,Siemens,2020-08-11T04:30:00Z,HS001,48,HS001_2020-08-11T04:30:00Z,2020-08-11T04:30:00Z
SD_P89384_47387,P89384,Siemens,2020-08-11T05:00:00Z,HS001,55,HS001_2020-08-11T05:00:00Z,2020-08-11T05:00:00Z
SD_P89384_47388,P89384,Siemens,2020-08-11T05:30:00Z,HS001,52,HS001_2020-08-11T05:30:00Z,2020-08-11T05:30:00Z
SD_P89384_47389,P89384,Siemens,2020-08-11T06:00:00Z,HS001,54,HS001_2020-08-11T06:00:00Z,2020-08-11T06:00:00Z
SD_P89384_47390,P89384,Siemens,2020-08-11T06:30:00Z,HS001,43,HS001_2020-08-11T06:30:00Z,2020-08-11T06:30:00Z
SD_P89384_47391,P89384,Siemens,2020-08-11T07:00:00Z,HS001,41,HS001_2020-08-11T07:00:00Z,2020-08-11T07:00:00Z
SD_P89384_47392,P89384,Siemens,2020-08-11T07:30:00Z,HS001,41,HS001_2020-08-11T07:30:00Z,2020-08-11T07:30:00Z
SD_P89384_47393,P89384,Siemens,2020-08-11T08:00:00Z,HS001,47,HS001_2020-08-11T08:00:00Z,2020-08-11T08:00:00Z
SD_P89384_47394,P89384,Siemens,2020-08-11T08:30:00Z,HS001,47,HS001_2020-08-11T08:30:00Z,2020-08-11T08:30:00Z
SD_P89384_47395,P89384,Siemens,2020-08-11T09:00:00Z,HS001,54,HS001_2020-08-11T09:00:00Z,2020-08-11T09:00:00Z
SD_P89384_47396,P89384,Siemens,2020-08-11T09:30:00Z,HS001,46,HS001_2020-08-11T09:30:00Z,2020-08-11T09:30:00Z
SD_P89384_47397,P89384,Siemens,2020-08-11T10:00:00Z,HS001,45,HS001_2020-08-11T10:00:00Z,2020-08-11T10:00:00Z
SD_P89384_47398,P89384,Siemens,2020-08-11T10:30:00Z,HS001,51,HS001_2020-08-11T10:30:00Z,2020-08-11T10:30:00Z
SD_P89384_47399,P89384,Siemens,2020-08-11T11:00:00Z,HS001,38,HS001_2020-08-11T11:00:00Z,2020-08-11T11:00:00Z
SD_P89384_47400,P89384,Siemens,2020-08-11T11:30:00Z,HS001,53,HS001_2020-08-11T11:30:00Z,2020-08-11T11:30:00Z
SD_P89384_47401,P89384,Siemens,2020-08-11T12:00:00Z,HS001,46,HS001_2020-08-11T12:00:00Z,2020-08-11T12:00:00Z
SD_P89384_47402,P89384,Siemens,2020-08-11T12:30:00Z,HS001,43,HS001_2020-08-11T12:30:00Z,2020-08-11T12:30:00Z
SD_P89384_47403,P89384,Siemens,2020-08-11T13:00:00Z,HS001,46,HS001_2020-08-11T13:00:00Z,2020-08-11T13:00:00Z
SD_P89384_47404,P89384,Siemens,2020-08-11T13:30:00Z,HS001,38,HS001_2020-08-11T13:30:00Z,2020-08-11T13:30:00Z
SD_P89384_47405,P89384,Siemens,2020-08-11T14:00:00Z,HS001,53,HS001_2020-08-11T14:00:00Z,2020-08-11T14:00:00Z
SD_P89384_47406,P89384,Siemens,2020-08-11T14:30:00Z,HS001,47,HS001_2020-08-11T14:30:00Z,2020-08-11T14:30:00Z
SD_P89384_47407,P89384,Siemens,2020-08-11T15:00:00Z,HS001,53,HS001_2020-08-11T15:00:00Z,2020-08-11T15:00:00Z
SD_P89384_47408,P89384,Siemens,2020-08-11T15:30:00Z,HS001,49,HS001_2020-08-11T15:30:00Z,2020-08-11T15:30:00Z
SD_P89384_47409,P89384,Siemens,2020-08-11T16:00:00Z,HS001,49,HS001_2020-08-11T16:00:00Z,2020-08-11T16:00:00Z
SD_P89384_47410,P89384,Siemens,2020-08-11T16:30:00Z,HS001,50,HS001_2020-08-11T16:30:00Z,2020-08-11T16:30:00Z
SD_P89384_47411,P89384,Siemens,2020-08-11T17:00:00Z,HS001,45,HS001_2020-08-11T17:00:00Z,2020-08-11T17:00:00Z
SD_P89384_47412,P89384,Siemens,2020-08-11T17:30:00Z,HS001,54,HS001_2020-08-11T17:30:00Z,2020-08-11T17:30:00Z
SD_P89384_47413,P89384,Siemens,2020-08-11T18:00:00Z,HS001,45,HS001_2020-08-11T18:00:00Z,2020-08-11T18:00:00Z
SD_P89384_47414,P89384,Siemens,2020-08-11T18:30:00Z,HS001,52,HS001_2020-08-11T18:30:00Z,2020-08-11T18:30:00Z
SD_P89384_47415,P89384,Siemens,2020-08-11T19:00:00Z,HS001,46,HS001_2020-08-11T19:00:00Z,2020-08-11T19:00:00Z
SD_P89384_47416,P89384,Siemens,2020-08-11T19:30:00Z,HS001,43,HS001_2020-08-11T19:30:00Z,2020-08-11T19:30:00Z
SD_P89384_47417,P89384,Siemens,2020-08-11T20:00:00Z,HS001,48,HS001_2020-08-11T20:00:00Z,2020-08-11T20:00:00Z
SD_P89384_47418,P89384,Siemens,2020-08-11T20:30:00Z,HS001,50,HS001_2020-08-11T20:30:00Z,2020-08-11T20:30:00Z
SD_P89384_47419,P89384,Siemens,2020-08-11T21:00:00Z,HS001,46,HS001_2020-08-11T21:00:00Z,2020-08-11T21:00:00Z
SD_P89384_47420,P89384,Siemens,2020-08-11T21:30:00Z,HS001,50,HS001_2020-08-11T21:30:00Z,2020-08-11T21:30:00Z
SD_P89384_47421,P89384,Siemens,2020-08-11T22:00:00Z,HS001,52,HS001_2020-08-11T22:00:00Z,2020-08-11T22:00:00Z
SD_P89384_47422,P89384,Siemens,2020-08-11T22:30:00Z,HS001,55,HS001_2020-08-11T22:30:00Z,2020-08-11T22:30:00Z
SD_P89384_47423,P89384,Siemens,2020-08-11T23:00:00Z,HS001,55,HS001_2020-08-11T23:00:00Z,2020-08-11T23:00:00Z
SD_P89384_47424,P89384,Siemens,2020-08-11T23:30:00Z,HS001,38,HS001_2020-08-11T23:30:00Z,2020-08-11T23:30:00Z
SD_P89384_47425,P89384,Siemens,2020-08-12T00:00:00Z,HS001,42,HS001_2020-08-12T00:00:00Z,2020-08-12T00:00:00Z
SD_P89384_47426,P89384,Siemens,2020-08-12T00:30:00Z,HS001,53,HS001_2020-08-12T00:30:00Z,2020-08-12T00:30:00Z
SD_P89384_47427,P89384,Siemens,2020-08-12T01:00:00Z,HS001,51,HS001_2020-08-12T01:00:00Z,2020-08-12T01:00:00Z
SD_P89384_47428,P89384,Siemens,2020-08-12T01:30:00Z,HS001,38,HS001_2020-08-12T01:30:00Z,2020-08-12T01:30:00Z
SD_P89384_47429,P89384,Siemens,2020-08-12T02:00:00Z,HS001,53,HS001_2020-08-12T02:00:00Z,2020-08-12T02:00:00Z
SD_P89384_47430,P89384,Siemens,2020-08-12T02:30:00Z,HS001,52,HS001_2020-08-12T02:30:00Z,2020-08-12T02:30:00Z
SD_P89384_47431,P89384,Siemens,2020-08-12T03:00:00Z,HS001,45,HS001_2020-08-12T03:00:00Z,2020-08-12T03:00:00Z
SD_P89384_47432,P89384,Siemens,2020-08-12T03:30:00Z,HS001,51,HS001_2020-08-12T03:30:00Z,2020-08-12T03:30:00Z
SD_P89384_47433,P89384,Siemens,2020-08-12T04:00:00Z,HS001,45,HS001_2020-08-12T04:00:00Z,2020-08-12T04:00:00Z
SD_P89384_47434,P89384,Siemens,2020-08-12T04:30:00Z,HS001,42,HS001_2020-08-12T04:30:00Z,2020-08-12T04:30:00Z
SD_P89384_47435,P89384,Siemens,2020-08-12T05:00:00Z,HS001,43,HS001_2020-08-12T05:00:00Z,2020-08-12T05:00:00Z
SD_P89384_47436,P89384,Siemens,2020-08-12T05:30:00Z,HS001,53,HS001_2020-08-12T05:30:00Z,2020-08-12T05:30:00Z
SD_P89384_47437,P89384,Siemens,2020-08-12T06:00:00Z,HS001,43,HS001_2020-08-12T06:00:00Z,2020-08-12T06:00:00Z
SD_P89384_47438,P89384,Siemens,2020-08-12T06:30:00Z,HS001,55,HS001_2020-08-12T06:30:00Z,2020-08-12T06:30:00Z
SD_P89384_47439,P89384,Siemens,2020-08-12T07:00:00Z,HS001,53,HS001_2020-08-12T07:00:00Z,2020-08-12T07:00:00Z
SD_P89384_47440,P89384,Siemens,2020-08-12T07:30:00Z,HS001,44,HS001_2020-08-12T07:30:00Z,2020-08-12T07:30:00Z
SD_P89384_47441,P89384,Siemens,2020-08-12T08:00:00Z,HS001,40,HS001_2020-08-12T08:00:00Z,2020-08-12T08:00:00Z
SD_P89384_47442,P89384,Siemens,2020-08-12T08:30:00Z,HS001,55,HS001_2020-08-12T08:30:00Z,2020-08-12T08:30:00Z
SD_P89384_47443,P89384,Siemens,2020-08-12T09:00:00Z,HS001,47,HS001_2020-08-12T09:00:00Z,2020-08-12T09:00:00Z
SD_P89384_47444,P89384,Siemens,2020-08-12T09:30:00Z,HS001,43,HS001_2020-08-12T09:30:00Z,2020-08-12T09:30:00Z
SD_P89384_47445,P89384,Siemens,2020-08-12T10:00:00Z,HS001,55,HS001_2020-08-12T10:00:00Z,2020-08-12T10:00:00Z
SD_P89384_47446,P89384,Siemens,2020-08-12T10:30:00Z,HS001,50,HS001_2020-08-12T10:30:00Z,2020-08-12T10:30:00Z
SD_P89384_47447,P89384,Siemens,2020-08-12T11:00:00Z,HS001,43,HS001_2020-08-12T11:00:00Z,2020-08-12T11:00:00Z
SD_P89384_47448,P89384,Siemens,2020-08-12T11:30:00Z,HS001,41,HS001_2020-08-12T11:30:00Z,2020-08-12T11:30:00Z
SD_P89384_47449,P89384,Siemens,2020-08-12T12:00:00Z,HS001,52,HS001_2020-08-12T12:00:00Z,2020-08-12T12:00:00Z
SD_P89384_47450,P89384,Siemens,2020-08-12T12:30:00Z,HS001,39,HS001_2020-08-12T12:30:00Z,2020-08-12T12:30:00Z
SD_P89384_47451,P89384,Siemens,2020-08-12T13:00:00Z,HS001,50,HS001_2020-08-12T13:00:00Z,2020-08-12T13:00:00Z
SD_P89384_47452,P89384,Siemens,2020-08-12T13:30:00Z,HS001,53,HS001_2020-08-12T13:30:00Z,2020-08-12T13:30:00Z
SD_P89384_47453,P89384,Siemens,2020-08-12T14:00:00Z,HS001,43,HS001_2020-08-12T14:00:00Z,2020-08-12T14:00:00Z
SD_P89384_47454,P89384,Siemens,2020-08-12T14:30:00Z,HS001,49,HS001_2020-08-12T14:30:00Z,2020-08-12T14:30:00Z
SD_P89384_47455,P89384,Siemens,2020-08-12T15:00:00Z,HS001,40,HS001_2020-08-12T15:00:00Z,2020-08-12T15:00:00Z
SD_P89384_47456,P89384,Siemens,2020-08-12T15:30:00Z,HS001,52,HS001_2020-08-12T15:30:00Z,2020-08-12T15:30:00Z
SD_P89384_47457,P89384,Siemens,2020-08-12T16:00:00Z,HS001,49,HS001_2020-08-12T16:00:00Z,2020-08-12T16:00:00Z
SD_P89384_47458,P89384,Siemens,2020-08-12T16:30:00Z,HS001,45,HS001_2020-08-12T16:30:00Z,2020-08-12T16:30:00Z
SD_P89384_47459,P89384,Siemens,2020-08-12T17:00:00Z,HS001,43,HS001_2020-08-12T17:00:00Z,2020-08-12T17:00:00Z
SD_P89384_47460,P89384,Siemens,2020-08-12T17:30:00Z,HS001,52,HS001_2020-08-12T17:30:00Z,2020-08-12T17:30:00Z
SD_P89384_47461,P89384,Siemens,2020-08-12T18:00:00Z,HS001,54,HS001_2020-08-12T18:00:00Z,2020-08-12T18:00:00Z
SD_P89384_47462,P89384,Siemens,2020-08-12T18:30:00Z,HS001,44,HS001_2020-08-12T18:30:00Z,2020-08-12T18:30:00Z
